Zeit(s) T_Probe(K) T_Becher(K)
1531.667	87.750	87.826
1533.477	87.760	87.836
1535.282	87.769	87.847
1537.083	87.779	87.858
1538.894	87.790	87.868
1540.695	87.797	87.878
1542.505	87.809	87.888
1544.318	87.819	87.900
1546.125	87.828	87.910
1547.933	87.836	87.919
1549.746	87.850	87.932
1551.555	87.858	87.941
1553.363	87.867	87.953
1555.173	87.876	87.962
1556.983	87.889	87.972
1558.786	87.897	87.984
1560.593	87.907	87.993
1562.402	87.918	88.003
1564.206	87.927	88.016
1566.012	87.934	88.025
1567.825	87.947	88.035
1569.632	87.955	88.045
1571.437	87.965	88.055
1573.249	87.973	88.065
1575.055	87.984	88.077
1576.857	87.995	88.088
1578.671	88.006	88.098
1580.481	88.014	88.107
1582.291	88.024	88.119
1584.103	88.032	88.127
1585.916	88.045	88.140
1587.721	88.050	88.149
1589.528	88.061	88.159
1591.339	88.072	88.170
1593.143	88.079	88.181
1594.951	88.090	88.190
1596.761	88.101	88.201
1598.633	88.109	88.212
1600.439	88.120	88.222
1602.244	88.128	88.233
1604.093	88.136	88.243
1605.899	88.147	88.251
1607.707	88.157	88.266
1609.520	88.167	88.274
1611.371	88.177	88.284
1613.179	88.186	88.295
1614.986	88.197	88.304
1616.794	88.205	88.316
1618.607	88.217	88.325
1620.437	88.226	88.336
1622.245	88.236	88.347
1624.051	88.242	88.356
1625.862	88.253	88.367
1627.673	88.261	88.379
1629.494	88.271	88.388
1631.304	88.282	88.398
1633.111	88.290	88.409
1634.916	88.300	88.419
1636.724	88.308	88.430
1638.535	88.319	88.439
1640.341	88.327	88.450
1642.147	88.337	88.459
1643.957	88.346	88.470
1645.761	88.355	88.482
1647.568	88.366	88.491
1649.382	88.376	88.501
1651.186	88.383	88.513
1652.991	88.394	88.523
1654.799	88.403	88.532
1656.607	88.410	88.543
1658.412	88.421	88.553
1660.223	88.430	88.564
1662.032	88.438	88.573
1663.838	88.448	88.584
1665.647	88.457	88.596
1667.451	88.467	88.604
1669.257	88.474	88.615
1671.067	88.485	88.626
1672.877	88.495	88.636
1674.679	88.503	88.645
1676.487	88.513	88.655
1678.299	88.521	88.666
1680.102	88.531	88.676
1681.915	88.541	88.689
1683.724	88.547	88.697
1685.528	88.557	88.708
1687.339	88.565	88.717
1689.150	88.576	88.728
1690.956	88.584	88.739
1692.765	88.593	88.748
1694.576	88.602	88.757
1696.377	88.612	88.769
1698.182	88.620	88.779
1699.992	88.629	88.788
1701.798	88.639	88.798
1703.606	88.648	88.808
1705.416	88.655	88.819
1707.221	88.665	88.829
1709.026	88.674	88.840
1710.876	88.681	88.851
1712.682	88.691	88.861
1714.494	88.701	88.871
1716.303	88.710	88.881
1718.108	88.719	88.891
1719.919	88.725	88.904
1721.723	88.737	88.910
1723.528	88.743	88.924
1725.339	88.753	88.933
1727.145	88.760	88.944
1728.951	88.771	88.953
1730.762	88.778	88.961
1732.568	88.789	88.974
1734.375	88.796	88.983
1736.185	88.804	88.992
1737.989	88.814	89.004
1739.798	88.822	89.014
1741.610	88.832	89.025
1743.414	88.838	89.033
1745.224	88.848	89.044
1747.033	88.856	89.055
1748.840	88.865	89.065
1750.648	88.873	89.074
1752.458	88.882	89.084
1754.269	88.891	89.096
1756.084	88.900	89.105
1757.885	88.908	89.116
1759.695	88.916	89.126
1761.505	88.923	89.136
1763.311	88.932	89.146
1765.121	88.940	89.156
1766.924	88.949	89.165
